'object1','object2','at', been-at', 'is-in', 'carry', 'adjacent', 'same-type', 'same-size', 'can-move', 'can-sample', 'can-sample-at'
rover5',waypoint10',0,0,0,,0,0,0,0,0,1,
rover5',waypoint11',0,0,0,0,0,0,0,0,,1,
rover5',waypoint12',,0,0,0,0,0,0,0,0,1,
rover5',waypoint13',0,0,0,0,0,0,0,0,0,1,
rover5',waypoint14',0,0,0,0,0,0,,0,0,1,
rover5',waypoint15',0,0,0,0,0,0,,0,0,,
rover5',waypoint16',0,0,0,,,0,0,0,,1,
rover5',waypoint17',0,,0,0,0,0,,0,0,1,
rover5',waypoint18',0,0,,0,0,0,0,0,0,1,
rover5',waypoint19',0,0,0,0,0,,0,,0,1,
rover5',waypoint20',0,0,0,0,0,0,0,0,0,1,
rover5',rover0',0,0,0,0,0,0,0,,0,0,
rover5',rover1',0,0,0,0,0,0,0,0,0,0,
rover5',rover2',0,,0,0,0,,0,0,,0,
rover5',rover3',0,0,0,0,0,0,0,0,0,0,
rover5',rover4',0,0,,0,0,0,0,0,0,0,
rover5',rover5',0,0,0,0,0,0,0,0,,,
rover5',rover6',0,,0,0,,0,,0,0,0,
rover5',rover7',0,0,0,,0,0,0,0,0,0,
rover5',rover8',0,0,0,,,0,,0,0,0,
rover5',rover9',0,0,0,0,0,0,,,,0,
rover5',rover10',0,0,0,,0,,0,0,0,0,
rover5',rover11',0,0,,0,0,0,0,0,,0,
rover5',rover12',0,0,0,0,0,0,0,0,0,0,
rover5',rover13',0,,0,0,0,0,0,0,0,0,
rover5',rover14',,,0,0,0,,0,0,0,0,
rover5',rover15',0,0,0,0,,,0,0,0,0,
rover5',rover16',0,0,0,,0,0,0,,0,0,
rover5',rover17',0,0,0,0,0,0,0,0,0,0,
rover5',rover18',0,0,0,0,0,0,0,,,0,
rover5',rover19',0,0,0,0,,,0,,0,0,
rover5',rover20',0,0,,0,0,,,,0,0,
rover5',sample0',0,0,0,0,,0,0,0,0,0,
rover5',sample1',0,,0,0,0,0,0,0,0,0,
rover5',sample2',0,,0,0,0,0,0,0,,0,
rover5',sample3',0,,,0,0,0,0,,0,0,
rover5',sample4',0,0,,0,0,0,0,0,0,0,
rover5',sample5',0,0,0,0,0,,0,0,0,,
rover5',sample6',,,0,,0,0,0,0,0,,
rover5',sample7',0,0,0,0,0,0,,0,0,0,
rover5',sample8',0,0,0,0,,0,0,0,,0,
rover5',sample9',0,,0,,0,0,0,0,0,0,
rover5',sample10',0,0,0,0,,0,,,0,0,
rover5',sample11',0,0,0,,,0,0,0,0,0,
rover5',sample12',,0,0,0,,0,0,,0,0,
rover5',sample13',0,0,0,0,0,0,0,,0,0,
rover5',sample14',0,0,0,0,,0,0,0,,0,
rover5',sample15',0,0,0,0,,0,0,0,0,0,
rover5',sample16',0,0,0,0,0,0,0,0,0,0,
rover5',sample17',0,,0,0,,0,0,0,,0,
rover5',sample18',0,0,0,0,0,0,0,0,0,0,
rover5',sample19',0,0,,,0,0,0,0,0,0,
rover5',sample20',,0,0,,0,,0,0,0,0,
rover5',bad_sample0',0,0,0,0,,0,0,0,0,,
rover5',bad_sample1',0,0,,0,0,0,0,0,0,0,
rover5',bad_sample2',,0,0,0,0,0,0,0,0,0,
rover5',bad_sample3',0,,,0,0,0,0,0,0,0,
rover5',bad_sample4',,,0,0,0,0,0,0,0,0,
rover5',bad_sample5',0,0,0,0,,0,0,0,,0,
rover5',bad_sample6',,0,,0,0,0,0,0,,0,
rover5',bad_sample7',0,0,0,0,0,0,0,0,,0,
rover5',bad_sample8',0,,,,0,0,,0,0,0,
rover5',bad_sample9',0,0,0,0,0,0,,0,0,,
rover5',bad_sample10',,0,0,0,0,0,0,0,0,0,
rover5',bad_sample11',0,0,0,,0,0,,0,0,0,
rover5',bad_sample12',0,0,0,0,0,0,0,0,0,,
rover5',bad_sample13',0,0,0,0,0,0,0,,0,0,
rover5',bad_sample14',0,0,0,0,,0,,0,,0,
rover5',bad_sample15',0,0,0,,0,0,0,0,0,0,
rover5',bad_sample16',,0,0,0,,0,0,0,0,0,
rover5',bad_sample17',,0,0,0,0,0,0,0,,0,
rover5',bad_sample18',0,0,,0,0,0,,0,0,0,
rover5',bad_sample19',0,,0,0,0,0,0,,0,0,
rover5',bad_sample20',0,0,0,0,,0,0,0,0,0,
rover6',waypoint0',0,0,,0,0,,0,0,0,1,
rover6',waypoint1',0,0,,,0,0,0,0,0,,
rover6',waypoint2',0,0,0,0,0,,0,0,0,1,
rover6',waypoint3',0,0,0,0,,0,0,0,0,1,
rover6',waypoint4',,,0,,0,0,0,0,0,1,
rover6',waypoint5',0,,0,0,0,0,,0,,1,
rover6',waypoint6',0,0,0,0,,0,0,0,,1,
rover6',waypoint7',0,,0,,,0,0,0,0,,
rover6',waypoint8',0,0,0,0,0,0,0,0,0,1,
rover6',waypoint9',0,0,0,0,0,0,0,,,1,
rover6',waypoint10',0,0,0,0,,0,,,0,,
rover6',waypoint11',,0,0,0,0,,0,0,0,1,
rover6',waypoint12',,0,0,0,0,0,0,,,,
rover6',waypoint13',0,0,0,0,,0,,0,,1,
rover6',waypoint14',,0,0,0,0,,0,0,0,,
rover6',waypoint15',0,0,0,0,0,0,0,0,,1,
rover6',waypoint16',0,,0,,0,0,0,0,0,1,
rover6',waypoint17',0,0,0,,,0,,0,0,1,
rover6',waypoint18',,0,0,0,0,0,0,0,0,1,
rover6',waypoint19',0,0,0,,0,0,,0,,1,
rover6',waypoint20',0,,0,,0,,0,0,0,1,
rover6',rover0',0,0,0,0,0,0,,,0,,
rover6',rover1',0,0,0,0,0,0,,0,,0,
rover6',rover2',0,0,0,0,0,0,0,0,0,0,
rover6',rover3',0,0,0,0,,0,0,,,0,
rover6',rover4',0,0,0,0,0,0,0,,0,0,
rover6',rover5',,0,0,0,0,,0,0,0,0,
rover6',rover6',0,0,0,0,0,0,0,,0,0,
rover6',rover7',,,0,0,0,,0,0,0,,
rover6',rover8',0,0,0,0,0,,,0,0,0,
rover6',rover9',0,,0,,0,0,0,0,,0,
rover6',rover10',0,,,0,0,,0,,,0,
rover6',rover11',,,0,0,,0,,0,0,0,
rover6',rover12',,0,0,0,0,0,0,,0,0,
rover6',rover13',0,0,,0,0,0,,0,0,0,
rover6',rover14',0,,0,0,0,0,0,0,0,,
rover6',rover15',,0,0,0,0,0,0,,0,0,
rover6',rover16',0,,0,0,0,,0,,0,0,
rover6',rover17',0,,0,0,0,0,0,0,,,
rover6',rover18',0,0,,,,0,0,,0,0,
rover6',rover19',0,,,,0,,0,0,0,,
rover6',rover20',0,0,0,0,0,0,,0,0,0,
rover6',sample0',0,0,0,0,0,0,0,0,0,0,
rover6',sample1',0,,,0,0,0,0,,0,0,
rover6',sample2',0,,0,0,0,0,0,0,0,0,
rover6',sample3',0,0,0,0,,,0,0,0,0,
rover6',sample4',0,0,0,,0,,0,,0,0,
rover6',sample5',0,0,0,0,0,0,0,0,0,0,
rover6',sample6',0,0,0,0,0,0,,0,0,,
rover6',sample7',0,,,0,,0,0,0,,,
rover6',sample8',0,0,0,0,0,0,0,,0,0,
rover6',sample9',0,,0,,0,0,,0,0,0,
rover6',sample10',0,0,0,0,0,0,0,0,0,,
rover6',sample11',0,0,0,0,0,0,0,0,0,,
rover6',sample12',0,0,,0,0,,0,0,0,0,
rover6',sample13',0,0,0,0,,0,0,0,0,0,
rover6',sample14',0,0,0,0,0,0,0,0,0,,
rover6',sample15',0,0,0,,0,0,0,,0,0,
rover6',sample16',0,0,0,0,,0,,0,,0,
rover6',sample17',0,0,0,0,0,0,0,,0,0,
rover6',sample18',0,0,0,0,0,,0,,0,0,
rover6',sample19',0,,0,0,0,0,0,,0,0,
rover6',sample20',0,0,0,0,0,0,0,0,0,0,
rover6',bad_sample0',0,,0,0,,,,,0,0,
rover6',bad_sample1',0,0,0,,0,,0,0,0,0,
rover6',bad_sample2',0,0,0,,,0,0,0,0,0,
rover6',bad_sample3',0,0,0,,0,0,,0,,0,
rover6',bad_sample4',0,0,0,0,,0,0,,0,0,
rover6',bad_sample5',0,0,0,,0,0,,0,0,,
rover6',bad_sample6',0,0,0,,0,0,,,0,0,
rover6',bad_sample7',0,0,0,0,0,0,0,0,,0,
rover6',bad_sample8',0,0,0,0,,0,0,0,,0,
rover6',bad_sample9',0,0,0,0,,0,0,0,,,
rover6',bad_sample10',0,0,0,0,0,0,0,0,0,0,
rover6',bad_sample11',0,0,0,,0,0,0,,0,0,
rover6',bad_sample12',0,,0,,0,0,0,0,0,0,
rover6',bad_sample13',0,0,0,0,0,0,0,0,0,0,
rover6',bad_sample14',0,,0,0,0,,0,0,0,0,
rover6',bad_sample15',0,,0,0,,,0,0,,,
rover6',bad_sample16',0,0,0,0,,0,0,0,0,0,
rover6',bad_sample17',,0,,0,0,0,0,0,0,0,
rover6',bad_sample18',,0,0,,0,0,0,,0,0,
rover6',bad_sample19',,0,0,0,0,,0,0,0,,
rover6',bad_sample20',0,0,0,0,0,0,,0,0,0,
rover7',waypoint0',0,0,0,,0,,0,0,0,1,
rover7',waypoint1',0,0,0,0,0,0,0,,0,1,
rover7',waypoint2',0,0,0,0,0,0,0,0,0,,
rover7',waypoint3',0,0,0,0,0,0,,0,0,1,
rover7',waypoint4',,0,0,0,0,,0,0,0,1,
rover7',waypoint5',0,0,0,0,0,0,0,0,0,1,
rover7',waypoint6',0,0,0,0,0,0,0,,0,1,
rover7',waypoint7',0,,0,0,0,0,0,0,0,1,
rover7',waypoint8',0,,,0,0,0,0,0,0,1,
rover7',waypoint9',0,0,0,0,0,0,0,0,0,1,
rover7',waypoint10',0,0,0,0,0,0,0,0,,1,
rover7',waypoint11',0,0,,0,0,0,0,0,0,1,
rover7',waypoint12',,,0,0,0,,,0,0,1,
rover7',waypoint13',,0,0,0,0,0,0,0,,,
rover7',waypoint14',,0,0,0,0,,0,0,0,1,
rover7',waypoint15',0,,,0,0,,,0,,1,
rover7',waypoint16',0,0,0,0,0,0,0,0,,1,
rover7',waypoint17',0,0,0,0,0,0,0,0,0,,
rover7',waypoint18',0,0,0,0,0,0,0,0,0,1,
rover7',waypoint19',0,0,0,,,,0,0,0,,
rover7',waypoint20',0,0,0,0,0,0,0,0,0,1,
rover7',rover0',,0,0,0,,0,0,0,,0,
rover7',rover1',0,0,0,0,,0,0,,0,0,
rover7',rover2',0,0,0,0,0,0,,,0,,
rover7',rover3',0,,0,0,0,,0,0,0,0,
rover7',rover4',0,0,0,0,0,0,0,0,0,,
rover7',rover5',,0,0,0,0,,0,0,0,0,
rover7',rover6',0,0,0,,0,0,0,0,0,,
rover7',rover7',0,,0,0,0,0,0,0,0,0,
rover7',rover8',,0,0,0,0,,0,,0,0,
rover7',rover9',,0,0,0,,0,0,0,0,0,
rover7',rover10',0,0,0,0,0,0,0,0,0,0,
rover7',rover11',0,0,0,0,0,0,,,0,0,
rover7',rover12',0,0,,,,0,0,0,0,,
rover7',rover13',0,,0,0,,0,0,0,0,0,
rover7',rover14',0,,0,,0,0,0,,,0,
rover7',rover15',0,0,0,,0,0,0,0,0,,
rover7',rover16',0,0,0,0,0,0,0,,0,0,
rover7',rover17',0,,0,,0,,0,0,0,0,
rover7',rover18',0,,0,0,,0,0,0,,,
rover7',rover19',0,0,0,,0,,,0,,0,
rover7',rover20',,0,,0,0,0,0,0,0,,
rover7',sample0',0,0,,0,0,0,0,0,0,,
rover7',sample1',0,0,0,0,0,0,0,0,0,0,
rover7',sample2',,,,0,0,0,0,0,,,
rover7',sample3',0,0,0,0,0,0,,,0,0,
rover7',sample4',0,0,0,0,0,0,0,0,0,0,
rover7',sample5',0,0,0,0,0,0,,,,0,
rover7',sample6',0,0,0,,0,0,0,0,0,0,
rover7',sample7',0,0,0,0,,0,,0,,0,
rover7',sample8',0,0,0,,,,,0,0,,
rover7',sample9',0,0,0,0,,0,0,0,0,0,
rover7',sample10',0,0,0,0,0,,,0,,0,
rover7',sample11',0,0,0,0,0,0,0,0,0,0,
rover7',sample12',,0,0,0,0,0,,0,,,
rover7',sample13',,0,0,0,0,0,0,0,0,,
rover7',sample14',0,0,0,,0,0,0,0,0,0,
rover7',sample15',0,0,0,0,0,0,0,0,0,0,
rover7',sample16',0,0,0,0,0,0,0,0,,0,
rover7',sample17',0,0,,0,0,,,,0,0,
rover7',sample18',0,0,0,0,0,0,0,0,0,0,
rover7',sample19',0,0,0,,,0,,0,0,,
rover7',sample20',0,0,0,0,,0,,,0,0,
rover7',bad_sample0',,0,0,,0,0,0,0,0,0,
rover7',bad_sample1',0,0,0,0,0,,0,0,0,0,
rover7',bad_sample2',0,0,0,,0,,0,,0,0,
rover7',bad_sample3',,0,0,0,0,0,0,0,0,0,
rover7',bad_sample4',0,0,,,0,0,0,,,0,
rover7',bad_sample5',0,0,0,0,0,,0,0,0,0,
rover7',bad_sample6',,,0,0,0,,,0,0,,
rover7',bad_sample7',0,0,0,0,0,0,0,0,0,0,
rover7',bad_sample8',0,0,0,0,0,0,0,,0,,
rover7',bad_sample9',0,,,0,0,0,0,0,0,0,
rover7',bad_sample10',0,0,0,0,0,0,0,,0,0,
rover7',bad_sample11',,,0,0,0,0,0,0,0,0,
rover7',bad_sample12',0,0,,,0,0,0,0,,,
rover7',bad_sample13',0,0,,0,0,0,0,0,0,0,
rover7',bad_sample14',0,,,,0,0,0,0,0,0,
rover7',bad_sample15',0,0,0,,,0,0,0,0,0,
rover7',bad_sample16',,0,0,0,0,0,0,0,0,,
rover7',bad_sample17',,0,0,0,,0,0,0,0,0,
rover7',bad_sample18',,,0,0,0,0,0,0,0,0,
rover7',bad_sample19',0,0,0,0,0,0,0,,0,0,
rover7',bad_sample20',,,,,0,0,,0,0,,
rover8',waypoint0',0,0,0,0,0,0,0,0,0,1,
rover8',waypoint1',0,0,0,0,0,,,0,0,1,
rover8',waypoint2',0,0,0,0,0,,0,0,0,1,
rover8',waypoint3',0,0,0,,0,0,0,0,0,1,
rover8',waypoint4',0,,0,0,0,0,0,0,0,1,
rover8',waypoint5',0,0,0,0,0,0,0,0,0,1,
rover8',waypoint6',0,0,0,0,,0,,0,0,1,
rover8',waypoint7',,0,0,0,0,0,0,0,,,
rover8',waypoint8',0,,0,0,0,0,0,,0,1,
rover8',waypoint9',0,,0,0,0,,,0,0,1,
rover8',waypoint10',0,0,0,0,0,,,0,0,1,
rover8',waypoint11',0,0,0,0,0,0,0,0,,,
rover8',waypoint12',0,0,0,0,0,0,0,0,,1,
rover8',waypoint13',,,0,0,0,,0,0,0,,
rover8',waypoint14',0,0,0,,,0,0,,,1,
rover8',waypoint15',0,0,0,0,0,0,0,0,0,1,
rover8',waypoint16',0,0,,0,0,0,0,0,0,,
rover8',waypoint17',0,0,0,0,0,0,0,,,1,
rover8',waypoint18',0,0,0,0,0,0,0,0,0,,
rover8',waypoint19',0,,0,0,0,0,0,0,0,1,
rover8',waypoint20',,0,0,0,0,0,0,0,0,1,
rover8',rover0',,0,,0,0,,0,,0,0,
rover8',rover1',0,0,0,0,0,,0,0,0,0,
rover8',rover2',,0,0,,0,0,0,,0,,
rover8',rover3',0,0,0,0,0,0,0,,0,0,
rover8',rover4',,0,,0,,0,0,0,0,0,
rover8',rover5',0,,0,0,0,0,0,,0,0,
rover8',rover6',0,0,0,0,0,0,0,0,0,0,
rover8',rover7',0,0,0,0,0,0,,,0,,
rover8',rover8',0,0,0,0,,0,0,,0,0,
rover8',rover9',0,,0,0,0,0,0,0,0,0,
rover8',rover10',,0,0,0,0,0,0,0,0,,
rover8',rover11',0,0,0,0,0,0,0,0,,0,
rover8',rover12',0,0,,0,0,0,0,0,0,,
rover8',rover13',0,0,0,,0,,0,,,0,
rover8',rover14',0,0,,0,0,0,0,,,0,
rover8',rover15',0,0,0,,,0,0,0,0,0,
rover8',rover16',0,0,0,0,,,0,0,0,0,
rover8',rover17',0,0,0,0,,0,0,0,0,0,
rover8',rover18',0,0,0,0,0,0,0,,,,
rover8',rover19',0,0,0,0,0,0,,,,0,
rover8',rover20',0,0,0,0,0,0,0,0,0,0,
rover8',sample0',0,0,0,0,0,0,0,0,0,0,
rover8',sample1',,0,,0,0,0,0,,0,0,
rover8',sample2',0,0,0,0,0,,0,0,0,0,
rover8',sample3',0,0,0,0,0,0,,0,,0,
rover8',sample4',0,0,0,0,,,0,0,0,0,
rover8',sample5',0,,,0,0,0,0,0,0,0,
rover8',sample6',0,,0,0,0,0,0,,0,0,
rover8',sample7',0,0,0,0,0,,,0,,,
rover8',sample8',0,0,,,0,0,0,,0,0,
rover8',sample9',0,0,,0,0,0,,,0,,
rover8',sample10',0,0,0,0,0,0,,0,0,0,
rover8',sample11',0,0,,0,0,0,,0,0,,
rover8',sample12',0,,0,0,0,0,0,0,0,0,
rover8',sample13',0,0,0,0,0,0,0,0,0,,
rover8',sample14',0,0,0,0,0,0,0,,,,
rover8',sample15',,0,0,,0,0,0,0,0,0,
rover8',sample16',0,,0,0,,0,,,0,0,
rover8',sample17',0,,0,0,0,0,0,,0,0,
rover8',sample18',0,0,0,0,0,0,0,0,,0,
rover8',sample19',0,0,0,,0,,0,0,,0,
rover8',sample20',0,0,,0,0,0,0,0,,0,
rover8',bad_sample0',0,0,0,0,0,0,0,0,0,0,
rover8',bad_sample1',0,0,0,0,0,0,0,,0,0,
rover8',bad_sample2',,0,0,0,0,0,0,0,0,0,
rover8',bad_sample3',0,0,0,0,0,,0,,0,0,
rover8',bad_sample4',0,0,0,0,0,0,0,0,0,0,
rover8',bad_sample5',0,0,0,0,0,0,0,,0,0,
rover8',bad_sample6',0,,0,0,0,0,,0,0,0,
rover8',bad_sample7',0,0,0,,0,0,0,,,0,
rover8',bad_sample8',0,0,0,0,0,0,,,0,0,
rover8',bad_sample9',0,0,0,0,,0,0,0,0,0,
rover8',bad_sample10',0,0,0,0,,0,,0,0,0,
rover8',bad_sample11',0,0,0,0,0,,0,0,,0,
rover8',bad_sample12',0,0,0,,0,,0,0,0,,
rover8',bad_sample13',,,0,,0,0,0,0,0,0,
rover8',bad_sample14',0,0,0,0,0,,,0,0,0,
rover8',bad_sample15',0,,0,0,0,0,0,,,0,
rover8',bad_sample16',0,0,0,,0,0,0,0,0,0,
rover8',bad_sample17',0,,,0,0,0,0,0,0,0,
rover8',bad_sample18',0,0,0,0,,0,,0,0,0,
rover8',bad_sample19',0,0,0,0,0,0,0,0,,0,
rover8',bad_sample20',0,0,0,,,0,0,,0,0,
rover9',waypoint0',,,0,0,0,0,0,0,0,1,
rover9',waypoint1',0,0,0,0,,0,0,0,0,,
rover9',waypoint2',0,,,0,0,0,0,,0,1,
rover9',waypoint3',0,0,,0,,,0,,,1,
rover9',waypoint4',0,,,0,0,0,0,0,,1,
rover9',waypoint5',0,0,0,0,0,0,,0,0,1,
rover9',waypoint6',0,0,0,0,0,0,0,0,0,1,
rover9',waypoint7',0,0,0,0,,,0,0,0,1,
rover9',waypoint8',0,0,0,,0,0,0,0,0,,
rover9',waypoint9',,0,,0,0,0,,0,0,1,
rover9',waypoint10',0,0,0,0,0,0,0,0,,1,
rover9',waypoint11',0,,0,0,0,0,0,0,0,1,
rover9',waypoint12',0,0,0,0,0,0,0,0,0,1,
rover9',waypoint13',0,0,0,0,,0,0,0,0,1,
rover9',waypoint14',0,0,0,,,0,,0,0,,
rover9',waypoint15',0,0,0,0,,0,,,,1,
rover9',waypoint16',0,,0,0,0,0,0,,0,,
rover9',waypoint17',0,0,0,0,0,0,,0,0,1,
rover9',waypoint18',,,0,0,0,0,0,0,0,1,
rover9',waypoint19',0,0,0,0,0,0,0,0,0,1,
rover9',waypoint20',0,,,0,0,0,0,0,0,1,
rover9',rover0',0,0,,,0,,0,0,0,,
rover9',rover1',0,0,0,0,0,0,0,0,,0,
rover9',rover2',0,0,0,0,0,0,0,0,0,0,
rover9',rover3',,0,0,,0,0,,,,0,
rover9',rover4',,,0,,0,0,0,0,0,0,
rover9',rover5',0,0,0,0,0,,0,0,0,,
rover9',rover6',,0,0,0,0,0,0,0,0,0,
rover9',rover7',0,0,0,0,0,,0,0,0,0,
rover9',rover8',0,,0,0,0,,0,0,,0,
rover9',rover9',0,0,0,0,,0,0,0,0,0,
rover9',rover10',0,0,0,0,0,0,0,0,0,0,
rover9',rover11',0,0,,0,0,0,,0,0,0,
rover9',rover12',,0,,0,0,0,0,0,0,0,
rover9',rover13',0,0,,,,0,,0,0,0,
rover9',rover14',,,,0,0,0,0,0,0,,
rover9',rover15',0,0,0,0,0,0,,0,0,0,
rover9',rover16',0,,0,0,0,,,,0,0,
rover9',rover17',0,0,0,0,,0,0,0,0,,
rover9',rover18',0,,0,0,0,,,0,0,0,
rover9',rover19',0,0,0,0,0,0,0,0,0,,
rover9',rover20',,0,0,,0,,0,0,0,0,
rover9',sample0',0,0,0,0,0,0,0,0,0,0,
rover9',sample1',0,0,0,,0,0,,0,0,0,
rover9',sample2',0,,0,,0,,,0,,,
rover9',sample3',0,,,0,,,0,,0,0,
rover9',sample4',0,0,0,0,0,0,0,,0,,
rover9',sample5',0,,0,,0,0,0,0,0,0,
rover9',sample6',0,,0,0,,0,0,0,0,0,
rover9',sample7',0,0,0,0,,0,0,0,0,0,
rover9',sample8',0,0,0,0,0,0,0,0,,,
rover9',sample9',0,0,0,0,0,0,0,0,0,,
rover9',sample10',0,,0,0,0,0,0,0,0,0,
rover9',sample11',,0,0,0,0,,0,0,0,0,
rover9',sample12',,,,0,,,0,0,0,0,
rover9',sample13',0,,,0,0,,0,0,0,0,
rover9',sample14',0,0,,,0,0,0,0,0,0,
rover9',sample15',0,0,,0,0,0,,0,,0,
rover9',sample16',0,0,0,0,0,0,0,0,,0,
rover9',sample17',,,0,0,0,0,,0,,0,
rover9',sample18',0,0,,0,0,0,,0,,0,
rover9',sample19',0,0,0,,0,0,0,0,0,0,
rover9',sample20',0,0,0,0,,0,0,0,0,0,
rover9',bad_sample0',0,0,0,0,0,,,,0,0,
rover9',bad_sample1',,0,0,0,0,0,0,0,0,0,
rover9',bad_sample2',0,0,0,0,0,,,,0,0,
rover9',bad_sample3',0,,0,0,0,0,0,0,0,0,
rover9',bad_sample4',0,,,,0,0,0,,,,
rover9',bad_sample5',,,0,0,0,0,0,0,0,,
rover9',bad_sample6',0,0,0,0,0,0,,0,0,0,
rover9',bad_sample7',0,0,0,0,0,0,0,0,0,0,
rover9',bad_sample8',0,0,0,0,0,0,0,0,0,0,
rover9',bad_sample9',0,0,,0,0,0,0,0,0,0,
rover9',bad_sample10',0,0,0,0,0,0,,0,,0,
rover9',bad_sample11',0,0,,,0,,0,0,0,0,
rover9',bad_sample12',0,0,,0,,,0,0,,0,
rover9',bad_sample13',0,0,0,0,,0,0,0,0,0,
rover9',bad_sample14',0,,0,0,0,0,0,0,0,0,
rover9',bad_sample15',0,0,0,0,0,,0,,0,,
rover9',bad_sample16',0,0,0,0,,,,0,0,,
rover9',bad_sample17',0,0,0,0,0,0,,0,0,0,
rover9',bad_sample18',,,0,0,0,0,0,0,,0,
rover9',bad_sample19',0,0,,0,,0,0,0,0,0,
rover9',bad_sample20',0,0,0,0,0,0,,0,,0,
rover10',waypoint0',0,0,0,0,0,,0,0,0,1,
rover10',waypoint1',0,0,0,,0,,0,0,0,1,
rover10',waypoint2',0,0,,0,,0,0,0,0,1,
rover10',waypoint3',,0,0,0,0,0,0,0,0,1,
rover10',waypoint4',0,0,0,0,0,,,0,0,1,
rover10',waypoint5',,,,0,0,0,0,0,,1,
rover10',waypoint6',0,,0,0,0,0,0,0,,1,
rover10',waypoint7',,0,0,0,,0,0,,,1,
rover10',waypoint8',0,0,0,0,0,,0,0,0,1,
rover10',waypoint9',0,0,0,0,0,,0,0,,1,
rover10',waypoint10',0,0,,0,0,0,,0,0,1,
rover10',waypoint11',0,0,0,,0,0,0,0,0,1,
rover10',waypoint12',0,,,0,0,0,0,0,0,,
rover10',waypoint13',0,,0,0,0,,0,0,0,1,
rover10',waypoint14',0,0,0,0,0,0,,0,0,1,
rover10',waypoint15',0,0,,0,0,,0,0,0,1,
rover10',waypoint16',0,0,0,0,,0,0,,0,,
rover10',waypoint17',0,,0,0,0,0,0,,0,1,
rover10',waypoint18',0,0,0,0,0,0,,0,0,1,
rover10',waypoint19',0,0,0,0,0,,0,0,0,1,
rover10',waypoint20',,0,0,0,0,0,0,,0,1,
rover10',rover0',0,,0,0,0,0,0,0,,0,
rover10',rover1',0,0,0,0,0,,0,0,0,,
rover10',rover2',0,,0,0,0,0,0,,0,0,
rover10',rover3',0,,0,0,0,0,0,0,,0,
rover10',rover4',,0,0,0,0,0,0,0,,0,
rover10',rover5',0,0,0,0,0,,0,0,0,,
rover10',rover6',,0,0,0,0,,0,0,0,0,
rover10',rover7',0,,0,0,,0,0,0,0,0,
rover10',rover8',0,0,0,0,0,,0,,0,0,
rover10',rover9',0,0,0,0,0,0,0,0,0,0,
rover10',rover10',0,0,0,0,0,,,0,,0,
rover10',rover11',,0,0,,,,0,0,0,0,
rover10',rover12',0,,0,0,0,0,,0,0,0,
rover10',rover13',0,0,0,,0,0,0,0,0,0,
rover10',rover14',0,0,0,0,0,0,0,0,0,0,
rover10',rover15',0,0,,0,0,0,0,0,,,
rover10',rover16',,0,0,0,0,,0,0,0,0,
rover10',rover17',0,,0,0,0,0,0,0,,,
rover10',rover18',0,,0,0,0,0,0,0,0,0,
rover10',rover19',0,0,,0,0,0,,0,0,0,
rover10',rover20',0,0,0,0,0,0,0,0,0,0,
rover10',sample0',0,,0,0,0,0,0,0,0,,
rover10',sample1',0,0,0,0,0,0,,0,0,0,
rover10',sample2',0,0,0,,0,0,,0,0,,
rover10',sample3',0,0,,0,0,0,0,,0,0,
rover10',sample4',,0,0,0,0,0,0,0,0,0,
rover10',sample5',0,0,0,0,,0,0,,0,0,
rover10',sample6',0,0,0,0,0,0,0,0,0,0,
rover10',sample7',0,0,0,0,0,0,0,0,0,,
rover10',sample8',0,0,0,0,,,0,0,0,0,
rover10',sample9',0,0,0,0,0,,0,0,0,0,
rover10',sample10',0,,0,0,0,0,0,0,0,0,
rover10',sample11',0,0,0,0,0,0,,0,0,0,
rover10',sample12',0,0,,0,0,,0,0,0,,
rover10',sample13',0,0,0,0,,0,0,0,,0,
rover10',sample14',0,0,,0,,0,0,0,,0,
rover10',sample15',0,0,0,0,0,,0,0,0,0,
rover10',sample16',0,,0,0,0,0,0,,0,,
rover10',sample17',0,0,0,0,0,0,,0,,,
rover10',sample18',0,,,0,,0,0,0,0,0,
rover10',sample19',0,,,0,0,,0,0,,0,
rover10',sample20',0,0,,0,0,0,0,0,0,,
rover10',bad_sample0',0,0,0,,0,0,0,0,0,,
rover10',bad_sample1',,0,,,0,0,,0,0,0,
rover10',bad_sample2',0,,0,0,,0,0,0,0,,
rover10',bad_sample3',0,0,0,0,0,0,0,,0,0,
rover10',bad_sample4',0,0,,0,0,0,0,0,0,0,
rover10',bad_sample5',0,,0,,0,0,,0,0,0,
rover10',bad_sample6',,0,0,0,,0,0,,,0,
rover10',bad_sample7',0,0,0,,0,0,0,0,0,0,
rover10',bad_sample8',0,0,0,,,0,0,,0,0,
rover10',bad_sample9',,0,0,0,0,0,,0,,0,
rover10',bad_sample10',0,0,,0,0,0,0,0,0,0,
rover10',bad_sample11',0,0,0,0,,,0,0,0,0,
rover10',bad_sample12',0,0,0,0,0,0,0,,0,0,
rover10',bad_sample13',,0,,0,0,0,,0,0,0,
rover10',bad_sample14',0,0,0,,0,0,0,,,0,
rover10',bad_sample15',,0,,0,0,0,0,0,0,0,
rover10',bad_sample16',0,0,0,0,0,0,0,,0,0,
rover10',bad_sample17',0,0,0,,0,,0,0,0,,
rover10',bad_sample18',0,0,0,0,0,0,0,0,0,0,
rover10',bad_sample19',0,0,0,0,0,0,0,0,0,0,
